종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"232680","라온테크","KOSDAQ","반도체","9250","180","1.98","115941664500"
"418420","라온텍","KOSDAQ","반도체","5660","50","0.89","167233518280"
"300120","라온피플","KOSDAQ","IT부품","6850","90","1.33","142726682200"
"171120","라이온켐텍","KOSDAQ","화학","3130","80","2.62","112372508800"
"388790","라이콤","KOSDAQ","통신장비","1876","-25","-1.32","56118532680"
"069540","라이트론","KOSDAQ","통신장비","2155","-5","-0.23","61689922170"
"347700","라이프시맨틱스","KOSDAQ","소프트웨어","1935","6","0.31","30310826850"
"214260","라파스","KOSDAQ","화학","15340","-550","-3.46","132797091440"
"200350","래몽래인","KOSDAQ","오락·문화","13410","760","6.01","131795531730"
"171010","램테크놀러지","KOSDAQ","반도체","6310","130","2.10","89627593360"
"084650","랩지노믹스","KOSDAQ","기타서비스","2645","-15","-0.56","196364773550"
"217500","러셀","KOSDAQ","기계·장비","2830","5","0.18","90027960000"
"141080","레고켐바이오","KOSDAQ","기타서비스","64400","3000","4.89","1810947964000"
"038390","레드캡투어","KOSDAQ","기타서비스","14750","-330","-2.19","126694830000"
"294140","레몬","KOSDAQ","화학","1930","0","0.00","81060000000"
"443250","레뷰코퍼레이션","KOSDAQ","소프트웨어","10040","-50","-0.50","111494461040"
"228670","레이","KOSDAQ","의료·정밀기기","15290","-310","-1.99","233693017470"
"228850","레이언스","KOSDAQ","의료·정밀기기","8690","70","0.81","144175911660"
"412350","레이저쎌","KOSDAQ","반도체","10660","250","2.40","92810991520"
"199550","레이저옵텍","KOSDAQ","의료·정밀기기","8370","-90","-1.06","95358012210"
"281740","레이크머티리얼즈","KOSDAQ","화학","25150","550","2.24","1653123282200"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","179900","300","0.17","3490034454200"
"215100","로보로보","KOSDAQ","디지털컨텐츠","4440","-30","-0.67","90347135760"
"090360","로보스타","KOSDAQ","기계·장비","31750","-50","-0.16","309562500000"
"108490","로보티즈","KOSDAQ","소프트웨어","23500","-200","-0.84","306326448000"
"900260","로스웰","KOSDAQ","금융","812","2","0.25","29257405856"
"067730","로지시스","KOSDAQ","컴퓨터서비스","3180","5","0.16","30763071960"
"071280","로체시스템즈","KOSDAQ","반도체","11830","-220","-1.83","180958813490"
"328130","루닛","KOSDAQ","소프트웨어","54800","700","1.29","1576037588000"
"038060","루멘스","KOSDAQ","반도체","1090","9","0.83","52432345210"
"060240","룽투코리아","KOSDAQ","디지털컨텐츠","1487","-61","-3.94","37813345308"
"058470","리노공업","KOSDAQ","반도체","274500","19000","7.44","4184030565000"
"019570","리더스 기술투자","KOSDAQ","금융","632","2","0.32","33161065280"
"016100","리더스코스메틱","KOSDAQ","화학","2445","370","17.83","46701685830"
"012700","리드코프","KOSDAQ","유통","5300","-30","-0.56","140164515500"
"302550","리메드","KOSDAQ","의료·정밀기기","2730","-90","-3.19","83641958400"
"073570","리튬포어스","KOSDAQ","기타제조","6340","-50","-0.78","228055620120"
"377450","리파인","KOSDAQ","기타서비스","10060","60","0.60","174339800000"
"277070","린드먼아시아","KOSDAQ","금융","5210","40","0.77","71335320000"
"042500","링네트","KOSDAQ","컴퓨터서비스","8160","450","5.84","125312124480"
"219420","링크제니시스","KOSDAQ","소프트웨어","8730","-200","-2.24","100128796110"
"439090","마녀공장","KOSDAQ","화학","19300","900","4.89","316100418000"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","3075","25","0.82","48978600000"
"377480","마음AI","KOSDAQ","소프트웨어","23250","300","1.31","143359104750"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","7360","260","3.66","115085847040"
"098120","마이크로컨텍솔","KOSDAQ","반도체","9450","170","1.83","78555638700"
"424980","마이크로투나노","KOSDAQ","반도체","13750","340","2.54","81384737500"
"038290","마크로젠","KOSDAQ","기타서비스","20700","150","0.73","224416980000"
"267980","매일유업","KOSDAQ","음식료·담배","39100","-50","-0.13","306686245800"
"005990","매일홀딩스","KOSDAQ","음식료·담배","8040","10","0.12","110295164160"
"093520","매커스","KOSDAQ","유통","13350","100","0.75","215777278200"
"377030","맥스트","KOSDAQ","소프트웨어","5140","-10","-0.19","100594333480"
"100590","머큐리","KOSDAQ","일반전기전자","5030","50","1.00","79625015690"
"067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠","35000","50","0.14","207437265000"
"072870","메가스터디","KOSDAQ","출판·매체복제","11000","10","0.09","131130549000"
"215200","메가스터디교육","KOSDAQ","기타서비스","53900","500","0.94","630332148600"
"133750","메가엠디","KOSDAQ","기타서비스","2410","-50","-2.03","56411055570"
"446540","메가터치","KOSDAQ","반도체","5310","160","3.11","110294010000"
"235980","메드팩토","KOSDAQ","기타서비스","10900","270","2.54","366029575500"
"041920","메디아나","KOSDAQ","의료·정밀기기","6530","-110","-1.66","121446396190"
"014100","메디앙스","KOSDAQ","화학","3205","-35","-1.08","37819000000"
"054180","메디콕스","KOSDAQ","운송장비·부품","697","-20","-2.79","39834364096"
"086900","메디톡스","KOSDAQ","제약","137200","2500","1.86","1001349809600"
"078160","메디포스트","KOSDAQ","제약","6920","-30","-0.43","236787072200"
"065650","메디프론","KOSDAQ","유통","1410","10","0.71","85644540690"
"408920","메쎄이상","KOSDAQ","기타서비스","2385","0","0.00","103109405175"
"021880","메이슨캐피탈","KOSDAQ","금융","349","7","2.05","53112358392"
"140410","메지온","KOSDAQ","기타서비스","37750","-400","-1.05","1121160692750"
"241770","메카로","KOSDAQ","반도체","11050","2550","30.00","112628672000"
"059210","메타바이오메드","KOSDAQ","제약","4295","195","4.76","102488797545"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","2670","-215","-7.45","42854915100"
"434480","모니터랩","KOSDAQ","소프트웨어","6800","190","2.87","82758040000"
"080420","모다이노칩","KOSDAQ","IT부품","2185","35","1.63","174191744070"
"417970","모델솔루션","KOSDAQ","기계·장비","14450","-60","-0.41","92432315000"
"080160","모두투어","KOSDAQ","기타서비스","15640","-110","-0.70","295596000000"
"087260","모바일어플라이언스","KOSDAQ","소프트웨어","2540","-110","-4.15","82684266940"
"101330","모베이스","KOSDAQ","IT부품","3305","-20","-0.60","76500930845"
"012860","모베이스전자","KOSDAQ","운송장비·부품","1789","-20","-1.11","131014654573"
"363260","모비데이즈","KOSDAQ","기타서비스","463","3","0.65","74459126161"
"348030","모비릭스","KOSDAQ","디지털컨텐츠","7800","0","0.00","74909640000"
"250060","모비스","KOSDAQ","소프트웨어","3455","-55","-1.57","111151889870"
"288980","모아데이타","KOSDAQ","소프트웨어","2590","50","1.97","89089569030"
"033200","모아텍","KOSDAQ","IT부품","4045","-30","-0.74","57969643325"
"333050","모코엠시스","KOSDAQ","소프트웨어","1398","31","2.27","33909126090"
"118990","모트렉스","KOSDAQ","운송장비·부품","12660","-310","-2.39","314752793400"
"006920","모헨즈","KOSDAQ","비금속","3625","15","0.42","39585000000"
"001810","무림SP","KOSDAQ","종이·목재","1762","1","0.06","39006275000"
"279600","미디어젠","KOSDAQ","소프트웨어","13640","-70","-0.51","63900412840"
"095500","미래나노텍","KOSDAQ","IT부품","16990","-280","-1.62","526859883010"
"254490","미래반도체","KOSDAQ","유통","20150","100","0.50","290925700000"
"218150","미래생명자원","KOSDAQ","음식료·담배","4950","-60","-1.20","101058219900"
"442900","미래에셋드림스팩1호","KOSDAQ","금융","9630","10","0.10","73958400000"
"100790","미래에셋벤처투자","KOSDAQ","금융","5710","280","5.16","311351168500"
"412930","미래에셋비전스팩1호","KOSDAQ","금융","2210","0","0.00","13648960000"
"446190","미래에셋비전스팩2호","KOSDAQ","금융","2180","10","0.46","10791000000"
"448830","미래에셋비전스팩3호","KOSDAQ","금융","2515","-15","-0.59","12373800000"
"049950","미래컴퍼니","KOSDAQ","기계·장비","30900","-1900","-5.79","272472615600"
"207760","미스터블루","KOSDAQ","디지털컨텐츠","2585","40","1.57","207665636365"
"059090","미코","KOSDAQ","반도체","11190","-10","-0.09","373933745820"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","1500","-66","-4.21","65353417500"
"201490","미투온","KOSDAQ","디지털컨텐츠","2655","10","0.38","82989379350"
"418470","밀리의서재","KOSDAQ","디지털컨텐츠","17970","-210","-1.16","150737553330"
"206640","바디텍메드","KOSDAQ","제약","14550","320","2.25","341729448000"
"018700","바른손","KOSDAQ","유통","1579","10","0.64","55454096303"
"035620","바른손이앤에이","KOSDAQ","오락·문화","610","3","0.49","45408201750"
"053030","바이넥스","KOSDAQ","제약","13600","1410","11.57","431950252800"
"301300","바이브컴퍼니","KOSDAQ","소프트웨어","6430","220","3.54","79347524580"
"064550","바이오니아","KOSDAQ","제약","27000","900","3.45","696877857000"
"314930","바이오다인","KOSDAQ","의료·정밀기기","8770","-140","-1.57","261031183310"
"208710","바이오로그디바이스","KOSDAQ","IT부품","639","2","0.31","40001613426"
"086820","바이오솔루션","KOSDAQ","제약","16570","140","0.85","134936568820"
"038460","바이오스마트","KOSDAQ","정보기기","5320","10","0.19","114045494360"
"251120","바이오에프디엔씨","KOSDAQ","제약","12980","-260","-1.96","112870186000"
"199730","바이오인프라","KOSDAQ","기타서비스","10780","30","0.28","52114476260"
"086040","바이오톡스텍","KOSDAQ","기타서비스","5800","80","1.40","92557832600"
"099430","바이오플러스","KOSDAQ","제약","6700","0","0.00","388136788800"
"032980","바이온","KOSDAQ","유통","900","84","10.29","36466113600"
"308080","바이젠셀","KOSDAQ","제약","4910","-20","-0.41","94103783400"
"043150","바텍","KOSDAQ","의료·정밀기기","29750","-400","-1.33","441914116000"
"323990","박셀바이오","KOSDAQ","기타서비스","17920","150","0.84","412038144000"
"267790","배럴","KOSDAQ","섬유·의류","6600","260","4.10","52064100000"
"046310","백금T&A","KOSDAQ","통신장비","2705","20","0.74","44412423905"
"331520","밸로프","KOSDAQ","디지털컨텐츠","820","-19","-2.26","41708799800"
"438700","버넥트","KOSDAQ","소프트웨어","6360","-60","-0.93","70319276400"
"066410","버킷스튜디오","KOSDAQ","통신서비스","1153","0","0.00","96978744678"
"382900","범한퓨얼셀","KOSDAQ","일반전기전자","18070","-730","-3.88","158311270000"
"206400","베노티앤알","KOSDAQ","건설","4285","125","3.00","131704167075"
"019010","베뉴지","KOSDAQ","유통","2080","-10","-0.48","100256000000"
"177350","베셀","KOSDAQ","반도체","425","-25","-5.56","34158118275"
"299910","베스파","KOSDAQ","디지털컨텐츠","6880","0","0.00","32483121920"
"424760","벨로크","KOSDAQ","컴퓨터서비스","1565","-36","-2.25","30392303130"
"225530","보광산업","KOSDAQ","비금속","5530","50","0.91","200953160310"
"250000","보라티알","KOSDAQ","유통","10900","70","0.65","73582989700"
"310210","보로노이","KOSDAQ","제약","31650","850","2.76","562744121250"
"006910","보성파워텍","KOSDAQ","금속","2945","45","1.55","144687331680"
"226340","본느","KOSDAQ","화학","2560","-50","-1.92","90594124800"
"014470","부방","KOSDAQ","기타서비스","1930","-20","-1.03","115900861800"
"008470","부스타","KOSDAQ","금속","4300","5","0.12","36140640000"
"338220","뷰노","KOSDAQ","소프트웨어","28050","350","1.26","384704768250"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","28200","650","2.36","282052593000"
"406820","뷰티스킨","KOSDAQ","화학","12980","-30","-0.23","45871839200"
"337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷","5030","0","0.00","147210942670"
"099390","브레인즈컴퍼니","KOSDAQ","소프트웨어","7290","-50","-0.68","59838383070"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","7080","0","0.00","84623700000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","6220","190","3.15","147047822380"
"365900","브이씨","KOSDAQ","기타제조","4350","-10","-0.23","31799805000"
"251630","브이원텍","KOSDAQ","기계·장비","8860","-120","-1.34","141253969960"
"018290","브이티","KOSDAQ","화학","20750","700","3.49","742808645250"
"044480","블레이드 Ent","KOSDAQ","화학","899","10","1.12","30834569957"
"439580","블루엠텍","KOSDAQ","유통","12790","-210","-1.62","136585228560"
"033560","블루콤","KOSDAQ","IT부품","3440","10","0.29","58824000000"
"369370","블리츠웨이","KOSDAQ","기타제조","2055","-30","-1.44","101922106260"
"126340","비나텍","KOSDAQ","IT부품","44800","-350","-0.78","259992185600"
"121800","비덴트","KOSDAQ","통신장비","3320","0","0.00","256309348520"
"148140","비디아이","KOSDAQ","기계·장비","6140","0","0.00","120570191460"
"082800","비보존 제약","KOSDAQ","제약","3065","-40","-1.29","147768906475"
"318410","비비씨","KOSDAQ","기타제조","12720","0","0.00","70662690960"
"419540","비스토스","KOSDAQ","의료·정밀기기","2080","25","1.22","47824422880"
"146320","비씨엔씨","KOSDAQ","반도체","22400","150","0.67","286561475200"
"200780","비씨월드제약","KOSDAQ","제약","6340","40","0.63","56377714560"
"413640","비아이매트릭스","KOSDAQ","소프트웨어","9400","120","1.29","67745236000"
"141000","비아트론","KOSDAQ","반도체","8520","70","0.83","103217329200"
"083650","비에이치아이","KOSDAQ","기계·장비","8190","140","1.74","253434431250"
"445360","비엔케이제1호스팩","KOSDAQ","금융","2100","5","0.24","9051000000"
"473370","비엔케이제2호스팩","KOSDAQ","금융","2035","10","0.49","8567350000"
"142760","비엘","KOSDAQ","기타서비스","2765","20","0.73","89240488365"
"065170","비엘팜텍","KOSDAQ","유통","469","1","0.21","41727192171"
"086670","비엠티","KOSDAQ","기계·장비","13140","210","1.62","119904786360"
"335890","비올","KOSDAQ","의료·정밀기기","10010","30","0.30","584775441250"
"230980","비유테크놀러지","KOSDAQ","출판·매체복제","229","0","0.00","21370407553"
"138580","비즈니스온","KOSDAQ","소프트웨어","13960","-10","-0.07","314884035480"
"082920","비츠로셀","KOSDAQ","IT부품","17500","290","1.69","395598000000"
"054220","비츠로시스","KOSDAQ","일반전기전자","512","10","1.99","25170226688"
"042370","비츠로테크","KOSDAQ","금융","8720","250","2.95","228464218000"
"050090","비케이홀딩스","KOSDAQ","IT부품","1104","49","4.64","21842347440"
"307870","비투엔","KOSDAQ","소프트웨어","1470","35","2.44","49977345180"
"357880","비트나인","KOSDAQ","소프트웨어","4025","-25","-0.62","42036922900"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","5940","10","0.17","98742360420"
"148780","비플라이소프트","KOSDAQ","소프트웨어","1411","51","3.75","44369917975"
"238200","비피도","KOSDAQ","음식료·담배","5200","60","1.17","42536000000"
"093190","빅솔론","KOSDAQ","정보기기","5440","10","0.18","104659643200"
"065450","빅텍","KOSDAQ","의료·정밀기기","5120","120","2.40","146702336000"
"210120","빅텐츠","KOSDAQ","오락·문화","15790","-50","-0.32","49653391900"
"072950","빛샘전자","KOSDAQ","반도체","5780","230","4.14","46544085800"
"143240","사람인","KOSDAQ","인터넷","17980","-110","-0.61","210532548740"
"452430","사피엔반도체","KOSDAQ","반도체","26900","-1150","-4.10","209843564400"
"419120","산돌","KOSDAQ","소프트웨어","9070","40","0.44","70309061820"
"122350","삼기","KOSDAQ","운송장비·부품","1925","30","1.58","73803398900"
"419050","삼기이브이","KOSDAQ","운송장비·부품","3010","-15","-0.50","172160682400"
"014970","삼륭물산","KOSDAQ","종이·목재","3565","0","0.00","53920625000"
"018310","삼목에스폼","KOSDAQ","금속","20650","0","0.00","303555000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","5120","-100","-1.92","117131212800"
"009620","삼보산업","KOSDAQ","금속","768","-49","-6.00","38442932736"
"023600","삼보판지","KOSDAQ","종이·목재","10270","-160","-1.53","166065900000"
"425290","삼성스팩6호","KOSDAQ","금융","2245","-5","-0.22","12392400000"
"439250","삼성스팩7호","KOSDAQ","금융","10040","10","0.10","35160080000"
"448740","삼성스팩8호","KOSDAQ","금융","9800","10","0.10","45707200000"
"468510","삼성스팩9호","KOSDAQ","금융","2040","5","0.25","22542000000"
"009300","삼아제약","KOSDAQ","제약","16220","80","0.50","103321400000"
"225190","삼양옵틱스","KOSDAQ","의료·정밀기기","9520","0","0.00","96625029760"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","4545","-10","-0.22","25759505610"
"054540","삼영엠텍","KOSDAQ","금속","3900","10","0.26","50700000000"
"065570","삼영이엔씨","KOSDAQ","통신장비","3000","-5","-0.17","38048988000"
"032280","삼일","KOSDAQ","운송","1805","48","2.73","29265529950"
"002290","삼일기업공사","KOSDAQ","건설","3530","105","3.07","43772000000"
"037460","삼지전자","KOSDAQ","통신장비","8770","-30","-0.34","143113437940"
"032750","삼진","KOSDAQ","일반전기전자","4990","-10","-0.20","40238691340"
"054090","삼진엘앤디","KOSDAQ","IT부품","1288","5","0.39","32147490816"
"000250","삼천당제약","KOSDAQ","제약","105800","8400","8.62","2481800537600"
"024950","삼천리자전거","KOSDAQ","유통","5350","50","0.94","71013636950"
"038500","삼표시멘트","KOSDAQ","비금속","2870","-35","-1.20","309719798220"
"437730","삼현","KOSDAQ","운송장비·부품","35650","250","0.71","376791587850"
"017480","삼현철강","KOSDAQ","금속","4990","25","0.50","78357421100"
"046390","삼화네트웍스","KOSDAQ","오락·문화","1490","4","0.27","64327670170"
"027580","상보","KOSDAQ","화학","1715","14","0.82","101495893485"
"038540","상상인","KOSDAQ","컴퓨터서비스","3320","0","0.00","183689999160"
"101000","상상인인더스트리","KOSDAQ","기계·장비","2635","65","2.53","49483845480"
"415580","상상인제3호스팩","KOSDAQ","금융","2095","0","0.00","11124450000"
"452670","상상인제4호스팩","KOSDAQ","금융","2030","0","0.00","10596600000"
"091580","상신이디피","KOSDAQ","IT부품","16320","-290","-1.75","219148534080"
"263810","상신전자","KOSDAQ","일반전기전자","4140","50","1.22","58973132520"
"089980","상아프론테크","KOSDAQ","화학","22050","1900","9.43","352558265850"
"042940","상지카일룸","KOSDAQ","건설","414","-4","-0.96","49454138160"
"042600","새로닉스","KOSDAQ","IT부품","22000","-250","-1.12","273318628000"
"107600","새빗켐","KOSDAQ","화학","47000","-1000","-2.08","228492615000"
"411080","샌즈랩","KOSDAQ","소프트웨어","12450","230","1.88","187935713100"
"252990","샘씨엔에스","KOSDAQ","반도체","8030","630","8.51","424775637550"
"378800","샤페론","KOSDAQ","제약","2885","-550","-16.01","66559924435"
"294630","서남","KOSDAQ","일반전기전자","4805","-80","-1.64","113102295495"
"038070","서린바이오","KOSDAQ","유통","8680","20","0.23","75521867680"
"006730","서부T&D","KOSDAQ","숙박·음식","7260","-10","-0.14","446949129660"
"079650","서산","KOSDAQ","비금속","1447","-26","-1.77","28940000000"
"100660","서암기계공업","KOSDAQ","기계·장비","4510","10","0.22","56826000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","3750","55","1.49","43687500000"
"043710","서울리거","KOSDAQ","유통","583","7","1.22","29265947040"
"092190","서울바이오시스","KOSDAQ","IT부품","3385","50","1.50","155264476455"
"046890","서울반도체","KOSDAQ","반도체","9830","-70","-0.71","573142082000"
"063170","서울옥션","KOSDAQ","유통","9400","20","0.21","167078109800"
"027040","서울전자통신","KOSDAQ","IT부품","387","8","2.11","26930883789"
"018680","서울제약","KOSDAQ","제약","3340","-25","-0.74","38942125460"
"093920","서원인텍","KOSDAQ","IT부품","5740","-10","-0.17","106764000000"
"189860","서전기전","KOSDAQ","일반전기전자","4490","215","5.03","43547522200"
"178320","서진시스템","KOSDAQ","통신장비","24800","300","1.22","931999921600"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","3325","15","0.45","72632663250"
"140070","서플러스글로벌","KOSDAQ","유통","3585","-15","-0.42","132601980000"
"011370","서한","KOSDAQ","건설","885","-7","-0.78","89291955525"
"065710","서호전기","KOSDAQ","일반전기전자","19170","-10","-0.05","98725500000"
"035890","서희건설","KOSDAQ","건설","1350","-12","-0.88","310241416950"
"357550","석경에이티","KOSDAQ","화학","61500","1500","2.50","335482500000"
"003100","선광","KOSDAQ","운송","17250","0","0.00","113850000000"
"067370","선바이오","KOSDAQ","제약","8290","140","1.72","102079370950"
"171090","선익시스템","KOSDAQ","반도체","38600","1100","2.93","366484033000"
"086710","선진뷰티사이언스","KOSDAQ","화학","7850","90","1.16","95795748000"
"014620","성광벤드","KOSDAQ","금속","10920","-20","-0.18","312312000000"
"037350","성도이엔지","KOSDAQ","기타서비스","3995","-25","-0.62","61802650000"
"081580","성우전자","KOSDAQ","IT부품","2055","0","0.00","31869233865"
"045300","성우테크론","KOSDAQ","반도체","3725","5","0.13","37099450400"
"015750","성우하이텍","KOSDAQ","운송장비·부품","9170","-80","-0.86","733600000000"
"365340","성일하이텍","KOSDAQ","화학","77500","-1400","-1.77","938128975000"
"080470","성창오토텍","KOSDAQ","운송장비·부품","4525","-110","-2.37","33032500000"
"043260","성호전자","KOSDAQ","IT부품","1784","22","1.25","95275205056"
"148150","세경하이테크","KOSDAQ","일반전기전자","9870","440","4.67","348932560410"
"188260","세니젠","KOSDAQ","기타제조","3700","-25","-0.67","24983650600"
"053060","세동","KOSDAQ","운송장비·부품","1426","6","0.42","25179479494"
"340440","세림B&G","KOSDAQ","화학","1733","-16","-0.91","49179704812"
"017510","세명전기","KOSDAQ","금속","3715","180","5.09","56638890000"
"011560","세보엠이씨","KOSDAQ","건설","9340","0","0.00","98350200000"
"396300","세아메카닉스","KOSDAQ","금속","3635","0","0.00","96289332500"
"100700","세운메디칼","KOSDAQ","제약","2740","35","1.29","120012000000"
"024830","세원물산","KOSDAQ","운송장비·부품","7150","-50","-0.69","59702500000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","412","0","0.00","22810685704"
"036630","세종텔레콤","KOSDAQ","통신서비스","629","0","0.00","138380000000"
"039310","세중","KOSDAQ","소프트웨어","2055","25","1.23","37240025685"
"067770","세진티에스","KOSDAQ","IT부품","2680","-20","-0.74","22502869240"
"053450","세코닉스","KOSDAQ","의료·정밀기기","6890","100","1.47","101922412670"
"222810","세토피아","KOSDAQ","금속","1080","0","0.00","81712098000"
"252500","세화피앤씨","KOSDAQ","화학","915","-9","-0.97","37960046850"
"321370","센서뷰","KOSDAQ","IT부품","4050","-50","-1.22","105828039000"
"347000","센코","KOSDAQ","의료·정밀기기","2800","0","0.00","92413932800"
"331920","셀레믹스","KOSDAQ","제약","3810","30","0.79","31105403880"
"049180","셀루메드","KOSDAQ","제약","1687","7","0.42","72211571075"
"299660","셀리드","KOSDAQ","기타서비스","4050","75","1.89","55092056850"
"268600","셀리버리","KOSDAQ","기타서비스","6680","0","0.00","244941204600"
"108860","셀바스AI","KOSDAQ","소프트웨어","17010","300","1.80","457820577900"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","4935","-75","-1.50","126733583340"
"318160","셀바이오휴먼텍","KOSDAQ","섬유·의류","4025","-60","-1.47","37275126525"
"068760","셀트리온제약","KOSDAQ","제약","96300","1200","1.26","3814733440800"
"068940","셀피글로벌","KOSDAQ","정보기기","778","0","0.00","29766744466"
"060230","소니드","KOSDAQ","화학","2610","10","0.38","104089276890"
"290690","소룩스","KOSDAQ","일반전기전자","2785","0","0.00","407976738750"
"950200","소마젠","KOSDAQ","기타서비스","4885","80","1.66","93968118905"
"032680","소프트센","KOSDAQ","컴퓨터서비스","647","-2","-0.31","68317224308"
"032685","소프트센우","KOSDAQ","컴퓨터서비스","10470","820","8.50","3739276740"
"258790","소프트캠프","KOSDAQ","출판·매체복제","1310","-25","-1.87","32738582040"
"066910","손오공","KOSDAQ","유통","2630","-155","-5.57","88852601170"
"043100","솔고바이오","KOSDAQ","의료·정밀기기","440","-2","-0.45","29814051520"
"035610","솔본","KOSDAQ","기타서비스","4740","135","2.93","129620025780"
"357780","솔브레인","KOSDAQ","화학","298500","7500","2.58","2321901951000"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","56200","1300","2.37","1178179947200"
"304100","솔트룩스","KOSDAQ","소프트웨어","24950","350","1.42","301740509600"
"328380","솔트웨어","KOSDAQ","컴퓨터서비스","1452","16","1.11","49749553656"
"086980","쇼박스","KOSDAQ","오락·문화","3615","-35","-0.96","226436370000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","10170","90","0.89","68657670000"
"084180","수성웹툰","KOSDAQ","기계·장비","642","6","0.94","74369305038"
"253840","수젠텍","KOSDAQ","의료·정밀기기","6120","20","0.33","102342360960"
"298830","슈어소프트테크","KOSDAQ","소프트웨어","5430","70","1.31","285721501230"
"236200","슈프리마","KOSDAQ","일반전기전자","22950","200","0.88","165085615350"
"094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스","6800","60","0.89","71208512000"
"192440","슈피겐코리아","KOSDAQ","IT부품","29600","-300","-1.00","184004344800"
"424960","스마트레이더시스템","KOSDAQ","정보기기","13020","250","1.96","201332686800"
"136510","스마트솔루션즈","KOSDAQ","기계·장비","11600","0","0.00","666441355600"
"099440","스맥","KOSDAQ","기계·장비","3725","45","1.22","149906642650"
"033790","스카이문스테크놀로지","KOSDAQ","디지털컨텐츠","1380","-17","-1.22","23621598000"
"276040","스코넥","KOSDAQ","디지털컨텐츠","7270","410","5.98","91271025980"
"159910","스킨앤스킨","KOSDAQ","반도체","750","3","0.40","26561305500"
"115570","스타플렉스","KOSDAQ","화학","2760","40","1.47","22037242080"
"330730","스톤브릿지벤처스","KOSDAQ","금융","4460","20","0.45","80952701800"
"352090","스톰테크","KOSDAQ","화학","7450","-40","-0.53","100101917550"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","42000","-500","-1.18","1262456916000"
"408900","스튜디오미르","KOSDAQ","방송서비스","9170","-300","-3.17","48223709520"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","155","0","0.00","19045963830"
"415380","스튜디오삼익","KOSDAQ","유통","12050","-230","-1.87","50917250900"
"013810","스페코","KOSDAQ","기계·장비","4250","20","0.47","62285747500"
"203690","스피어파워","KOSDAQ","종이·목재","12470","-330","-2.58","155872979860"
"049830","승일","KOSDAQ","금속","8600","-180","-2.05","52736163200"
"020710","시공테크","KOSDAQ","기타서비스","4295","0","0.00","86106031150"
"033170","시그네틱스","KOSDAQ","반도체","1768","-14","-0.79","151567667992"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","2860","-115","-3.87","236545863840"
"025320","시노펙스","KOSDAQ","IT부품","9080","-290","-3.09","761066858880"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"429270","시지트로닉스","KOSDAQ","반도체","8750","-250","-2.78","39429687500"
"418250","시큐레터","KOSDAQ","소프트웨어","6550","0","0.00","52279100100"
"131090","시큐브","KOSDAQ","소프트웨어","951","-3","-0.31","41844000000"
"232830","시큐센","KOSDAQ","소프트웨어","2870","-100","-3.37","33600444640"
"290520","신도기연","KOSDAQ","기계·장비","3525","25","0.71","56151001050"
"001000","신라섬유","KOSDAQ","유통","1490","-9","-0.60","36173534600"
"025870","신라에스지","KOSDAQ","유통","8460","130","1.56","33840000000"
"215600","신라젠","KOSDAQ","기타서비스","4535","-230","-4.83","466502411875"
"065350","신성델타테크","KOSDAQ","일반전기전자","89800","-3900","-4.16","2468058530400"
"416180","신성에스티","KOSDAQ","운송장비·부품","33950","-1350","-3.82","306900463100"
"162300","신스틸","KOSDAQ","금속","3245","60","1.88","134574634590"
"290560","신시웨이","KOSDAQ","소프트웨어","10830","20","0.19","39333217080"
"002800","신신제약","KOSDAQ","제약","6030","100","1.69","91478115000"
"472220","신영스팩10호","KOSDAQ","금융","2200","20","0.92","10318000000"
"419270","신영스팩7호","KOSDAQ","금융","5200","0","0.00","22386000000"
"430220","신영스팩8호","KOSDAQ","금융","2510","10","0.40","16967600000"
"445970","신영스팩9호","KOSDAQ","금융","2275","-5","-0.22","12194000000"
"017000","신원종합개발","KOSDAQ","건설","2930","0","0.00","34187319110"
"012790","신일제약","KOSDAQ","제약","7090","10","0.14","84983682350"
"138070","신진에스엠","KOSDAQ","금속","2945","65","2.26","51546935780"
